,Time,Fp1,Fp2,AF7,AF3,AF4,AF8,F7,F5,F3,F1,Fz,F2,F4,F6,F8,FT7,FC5,FC3,FC1,FCz,FC2,FC4,FC6,FT8,T7,C5,C3,C1,Cz,C2,C4,C6,T8,TP7,CP5,CP3,CP1,CPz,CP2,CP4,CP6,TP8,P7,P5,P3,P1,Pz,P2,P4,P6,P8,PO7,POz,P08,O1,O2,EOG
1624,303.28,-204.997722,-277.588076,-215.57348100000002,-253.77455099999997,-260.67309,-171.280291,-161.891666,-142.766268,-244.855964,-257.318003,-217.58373500000002,-165.242607,-110.292328,-80.07589,-59.762280000000004,-106.967678,-188.951989,-325.19099,-251.33278700000002,-77.801609,-231.73209,-18.972038,-36.388948,422.20450999999997,178.463523,-131.793047,-231.19682999999998,-232.84099799999998,-96.84588199999999,-122.152998,-236.22199799999999,-54.998449,219.94388199999997,187.188983,-37.229739,-223.815555,-270.27345499999996,-54.943684999999995,96.770539,-49.950771,52.638676000000004,187.035531,508.75202800000005,-256.479999,-4.03481,-127.82095100000001,-163.733004,-93.223962,-66.615209,112.91038300000001,36.754321000000004,-141.68266699999998,-60.21086999999999,-64.60648499999999,-186.787733,-3.895975,23.42501
1625,317.295,-92.586587,-195.402623,-237.91362200000003,-266.980682,-281.2049,-204.691785,-192.39555900000002,-162.195445,-246.052023,-278.762054,-232.358186,-205.423569,-122.222007,-120.954647,-82.292862,-114.536992,-212.170816,-345.133532,-282.4067,-99.119864,-258.872992,-36.017328000000006,-11.437099,372.74733599999996,166.74262199999998,-172.826681,-255.57077599999997,-258.840666,-117.751658,-142.826376,-194.352844,-91.142013,177.964947,152.969799,-47.75845,-247.23312599999997,-287.92179,-46.19812,76.51275600000001,-78.37111,7.431995,130.551324,411.695812,-261.524152,-35.228629,-154.260183,-187.273214,-126.110228,-68.622339,60.823714,-3.357803,-173.49391799999998,-97.871114,3.312474,-69.38812800000001,-37.141805,83.21567399999999
1626,329.095,-95.924024,-203.45924,-243.312139,-272.820053,-292.108652,-215.59368199999997,-198.545704,-183.473373,-258.969081,-297.359213,-245.761448,-222.87128199999998,-140.182721,-140.946014,-109.05688700000002,-129.38485,-239.689842,-357.906231,-308.580226,-120.32243100000001,-274.43809500000003,-67.712399,-11.178151,321.65839,132.481773,-184.946269,-277.983995,-295.59914100000003,-142.275814,-169.705321,-217.32403,-120.063523,141.999472,107.46269699999999,-30.599155,-268.964865,-309.289176,-106.256437,23.896516000000002,-104.788248,-12.546466,116.802497,368.294926,-256.974537,-55.398416000000005,-177.245481,-209.525669,-144.995348,-75.79039300000001,46.029056,-9.901016,-186.516126,-111.50958100000001,-39.801678,-83.229632,-49.625163,92.83223000000001
1627,339.065,-239.80218599999998,-321.740096,-265.252315,-312.217038,-320.132327,-242.597147,-232.49641499999998,-206.791517,-295.80602999999996,-321.386829,-281.182704,-248.768006,-169.32168000000001,-181.42286000000001,-143.525707,-157.3184,-260.149716,-373.927947,-327.846661,-157.13071100000002,-302.770461,-109.44893200000001,-110.299889,274.409703,103.276381,-204.123324,-299.077392,-318.743701,-182.236019,-202.052302,-250.269012,-151.05754299999998,114.234831,82.018084,-63.692167000000005,-293.996917,-333.398487,-135.83821,-7.925027,-138.79086999999998,-36.09088,70.152013,291.728757,-285.564732,-89.013446,-202.977139,-218.61821,-168.535671,-114.399566,13.027703,-43.209237,-214.118729,-129.28051299999998,-123.912668,-236.382112,-77.23423100000001,14.629209
1628,351.25,-136.79896599999998,-218.98803700000002,-208.50912399999999,-272.35342099999997,-262.7703,-180.703318,-197.289772,-172.11745,-228.32689900000003,-268.379485,-236.965966,-203.167991,-145.92846799999998,-123.28814399999999,-105.13436899999999,-136.612425,-220.847112,-314.259015,-261.65448599999996,-103.90047,-268.14813,-81.071541,-77.321505,282.751876,110.733249,-153.79341399999998,-248.51966299999998,-267.838006,-146.452911,-174.89715,-216.494673,-127.198182,133.926266,121.357813,-21.098757,-257.22588199999996,-292.0138,-135.740792,5.561099,-119.356284,-8.112639999999999,70.551563,304.34335899999996,-197.496251,-36.342921000000004,-171.45382,-187.99132600000002,-143.293597,-64.422804,56.43604499999999,-20.363196,-170.610523,-92.24544,-38.85028,-97.908807,-23.982147,-83.026368
1629,363.08,-159.144859,-235.465265,-233.24375099999997,-276.179181,-277.850816,-192.974847,-206.438036,-179.562783,-231.111017,-273.174995,-240.62170899999998,-197.589526,-149.07304,-138.34259,-99.883876,-149.060116,-216.030215,-286.520806,-260.288778,-107.93551299999999,-248.088552,-65.674483,-80.841922,261.58621800000003,93.498386,-178.204036,-244.58657599999998,-262.917786,-139.920417,-152.741016,-178.74080800000002,-136.544691,124.86328799999998,79.252356,-42.541059999999995,-245.458964,-277.993068,-110.27456699999999,37.821278,-94.87196899999999,-6.519394,64.205135,265.897333,-189.92238600000002,-56.745179,-171.354763,-177.835102,-120.16733300000001,-45.025586,53.611947,-23.728309,-173.294245,-93.48676800000001,-46.178556,-106.815423,-40.949943,-98.868036
1630,379.865,-177.47012900000001,-253.595547,-187.01161299999998,-228.53653599999998,-234.110758,-163.355527,-157.179642,-128.219762,-181.019335,-227.21310899999997,-200.767593,-164.10076999999998,-137.76629,-115.850381,-88.976508,-122.413578,-154.9153,-247.197498,-216.298273,-84.360924,-224.45648599999998,-61.946785999999996,-50.124237,238.232194,110.621849,-132.64327,-208.636301,-255.824875,-129.828696,-148.37445300000002,-178.416607,-127.905207,116.18021200000001,94.94487,-64.236372,-222.456272,-261.62848399999996,-95.554073,13.186782000000001,-107.33212900000001,-6.58148,49.685407,294.03882000000004,-173.639721,-53.898368000000005,-175.18461000000002,-189.7634,-129.80411,-46.450682,49.377494,-21.097102,-158.85859,-104.455698,-99.952922,-155.389861,-50.566221,-160.524226
1631,389.3,-144.81288600000002,-223.484728,-253.855267,-281.970053,-302.73726,-239.28957000000003,-220.889162,-191.370541,-240.278689,-295.854191,-264.23854500000004,-227.143028,-193.606106,-176.290177,-141.05593000000002,-170.129517,-213.160691,-291.103432,-282.81536,-151.474245,-278.658669,-115.73541499999999,-98.452714,185.05143600000002,49.577452,-197.92713600000002,-254.47253999999998,-284.414077,-170.362327,-196.144808,-204.284073,-158.693346,69.899908,21.897497,-92.253976,-261.346455,-295.169509,-149.065437,-11.067169999999999,-128.511576,-46.823661,3.342389,243.541767,-182.83933000000002,-120.87763999999999,-208.256171,-210.19718999999998,-157.644037,-91.358884,0.338498,-59.210156000000005,-192.976131,-144.057168,-83.831374,-127.52559099999999,-103.530788,-166.202292
1632,399.35,-211.22183700000002,-280.276369,-213.540669,-245.045323,-272.876931,-213.61471699999998,-184.479516,-107.561727,-211.771188,-255.925019,-245.80036099999998,-210.93184,-205.221256,-163.030159,-133.33438999999998,-143.101595,-183.831774,-253.682615,-245.36582400000003,-130.02436200000002,-259.03283500000003,-121.687766,-79.93344300000001,175.455625,83.299048,-149.060555,-226.958662,-249.42281400000002,-153.89515,-178.62445300000002,-202.90615,-152.660549,79.230948,56.339847,-107.738192,-229.48946,-267.245241,-138.317137,-9.558402000000001,-127.350743,-26.376510999999997,0.285118,294.527912,-175.69953,-101.66542199999999,-183.192327,-197.10331100000002,-145.235001,-62.638971,21.671193,-48.832054,-162.54092,-129.73648899999998,-141.930377,-211.68692000000001,-80.07166099999999,-236.596058
1633,409.265,-195.89183400000002,-261.408562,-178.266288,-210.42029900000003,-235.804677,-182.195908,-165.97681200000002,-127.78538,-191.48889499999999,-226.035821,-212.247521,-176.090853,-173.93187,-131.336763,-111.97506100000001,-129.071215,-162.970685,-220.862429,-218.221075,-109.94169199999999,-222.167634,-84.60124499999999,-39.432998,190.779187,86.694273,-132.055123,-197.135681,-227.07981,-131.713356,-142.535418,-174.490503,-123.41212900000001,89.158236,54.121435999999996,-45.670305,-199.67938700000002,-230.052755,-102.140332,23.505229999999997,-87.579222,3.849701,21.538714000000002,296.474292,-152.117375,-80.971681,-147.927954,-146.95466000000002,-105.02874299999999,-51.638908,50.87585,-17.217551,-129.3988,-96.540754,-87.135242,-193.223075,-57.269453000000006,-191.136645
1634,421.085,-123.988518,-196.210462,-181.409634,-221.36474900000002,-232.560633,-175.94474499999998,-159.22100700000001,-170.964785,-171.47403300000002,-222.707717,-201.878524,-181.997408,-221.80734900000002,-117.622817,-103.771505,-136.023452,-164.186984,-207.233693,-199.78522900000002,-110.105271,-211.659289,-88.323676,8.247231,172.54728,105.422734,-93.14274300000001,-183.65257,-211.45516400000002,-140.885559,-130.702122,-183.654552,-119.925913,84.247118,68.188109,-48.930642,-196.284731,-226.266914,-113.40255,9.978974000000001,-102.084695,-0.9966860000000001,16.163583,289.990922,-128.091892,-75.134091,-151.337121,-141.457643,-115.696223,3.9042550000000005,48.329607,-32.132791999999995,-129.800712,-92.47245500000001,-11.880825999999999,-106.46278400000001,-52.465088,-185.672052
1635,435.1,-175.524709,-249.725919,-200.487457,-240.25783399999997,-249.35325099999997,-192.983786,-182.475341,-197.219986,-208.736679,-235.724545,-224.42543999999998,-185.18926399999998,-215.720943,-133.19161599999998,-101.37175500000001,-148.11420800000002,-176.988071,-212.640988,-213.06619700000002,-125.596057,-206.527971,-114.95901299999998,-75.35136999999999,143.711044,50.731456,-133.419307,-202.861744,-215.31370299999998,-149.500281,-136.508502,-206.544107,-142.84463799999997,60.11578299999999,35.697853,-105.889222,-204.384088,-228.13251499999998,-114.822953,19.238585999999998,-109.492847,-18.698106,9.869164999999999,194.847869,-163.430916,-110.41620400000001,-164.414198,-164.433641,-123.78703200000001,-47.090169,18.025192,-43.321663,-138.96899,-118.721046,-29.443596000000003,-166.435412,-77.356732,-186.021036
1636,445.1,-155.135248,-234.522689,-186.85988500000002,-222.649748,-232.028173,-188.077814,-174.592477,-169.937129,-207.42909699999998,-225.478235,-223.675783,-173.744646,-187.250619,-123.45709199999999,-112.71373200000001,-137.813734,-162.889483,-211.01665899999998,-211.298358,-123.20251200000001,-202.62761799999998,-114.462441,-30.391759000000004,119.45479099999999,29.394433000000003,-133.131102,-208.334429,-226.25216600000002,-165.616973,-141.652399,-216.549603,-150.024933,35.686584,28.203734000000004,-94.451502,-206.10431499999999,-231.17305499999998,-154.109949,-1.202969,-117.269173,-33.323642,1.6253,148.606457,-153.918934,-126.88913400000001,-178.962762,-181.118268,-136.944817,-76.020975,-2.409703,-49.423607000000004,-141.23744399999998,-131.277165,-32.122237,-159.697036,-83.16387399999999,-167.027396
1637,457.065,-133.316945,-210.00305699999998,-219.321256,-246.200679,-271.811236,-228.332381,-205.515568,-172.584349,-221.64058799999998,-262.887627,-269.607306,-208.85218899999998,-230.19696800000003,-165.516545,-154.366332,-157.651849,-186.417241,-237.57176299999998,-246.711842,-170.390557,-231.03692400000003,-146.800874,-76.03508000000001,68.602884,-3.9245080000000003,-166.493417,-234.92732999999998,-235.505465,-193.82331200000002,-181.12612099999998,-244.310583,-169.688889,-15.865063000000001,-20.611971,-104.53136500000001,-228.331952,-255.991637,-191.024318,-38.290683,-144.19169,-81.644155,-44.031413,116.92928700000002,-141.582829,-169.880114,-204.465053,-217.525851,-168.89623799999998,-93.13838299999999,-56.710539000000004,-102.223517,-171.47231499999998,-170.877696,-84.316358,-142.50853,-122.49216299999999,-110.19787600000001
1638,467.135,-165.441648,-229.875394,-196.900863,-230.26481299999998,-244.077591,-205.451949,-173.31543100000002,-166.62341899999998,-208.000879,-237.331127,-253.195269,-197.559196,-197.747267,-141.216852,-135.212629,-147.164407,-169.601998,-234.08684700000003,-222.554437,-154.38838700000002,-207.30252,-138.937268,-71.627893,65.51729300000001,-2.21956,-145.368973,-223.647821,-232.230484,-182.262994,-162.220664,-259.016777,-173.717693,-19.137022,-17.508579,-116.98038999999999,-214.140119,-241.016213,-180.587664,-43.373651,-137.74610800000002,-73.23328599999999,-39.285615,115.45344399999999,-132.92001100000002,-164.255971,-193.743789,-199.91867,-156.334013,-117.66606499999999,-32.5805,-78.699597,-153.590423,-156.482494,-91.548165,-185.352963,-105.30793500000001,-219.54783199999997
1639,477.15,-166.405001,-231.869012,-199.963534,-229.556106,-248.03534100000002,-219.832944,-196.464991,-193.030868,-206.919834,-243.631734,-269.60627999999997,-208.948052,-203.54202800000002,-175.478454,-146.198934,-171.479297,-186.227722,-241.549342,-236.67252799999997,-171.961259,-225.93051400000002,-185.65768799999998,-110.8847,17.895607000000002,-43.299059,-169.697581,-236.8122,-253.41190600000002,-208.00540800000002,-197.675125,-289.28857999999997,-206.215509,-54.329043999999996,-51.145884,-127.03726100000002,-227.74447,-251.80219100000002,-212.99061,-87.73147800000001,-166.92641,-111.472305,-83.165718,84.24963100000001,-142.538997,-188.296464,-226.703844,-221.430058,-189.137448,-142.80791299999999,-77.987022,-118.323907,-185.70396599999998,-187.77498400000002,-147.318895,-225.23293399999997,-149.523436,-175.692181
1640,491.3,-254.937927,-307.252222,-215.72786499999998,-242.274892,-263.858865,-232.411061,-203.912746,-206.853701,-232.862103,-249.99889199999998,-281.28112799999997,-230.581037,-218.4115,-195.949167,-153.64131,-175.967221,-198.471171,-249.728365,-245.63040099999998,-194.146876,-234.798713,-214.19977200000002,-225.66241000000002,-9.259373,-50.283343,-173.73951200000002,-247.95432000000002,-241.995657,-220.81955200000002,-207.059975,-293.56032700000003,-220.648504,-68.227009,-77.86882,-139.361338,-233.93932400000003,-256.290625,-192.377809,-110.71216799999999,-176.70977,-132.09630900000002,-108.92653700000001,111.818382,-162.317475,-212.773185,-241.477043,-226.135234,-195.21056000000002,-177.83463999999998,-88.812561,-123.90499799999999,-188.921881,-195.663616,-160.939151,-296.958303,-159.432669,-178.47465
1641,501.385,-185.571726,-225.320965,-199.134081,-223.83755,-224.676412,-180.555687,-194.085506,-196.128343,-212.396498,-225.17338900000001,-245.366556,-192.9643,-178.159004,-135.793366,-115.489297,-168.253084,-178.71847,-236.20395299999998,-225.931521,-174.50762,-194.682197,-175.945165,-154.040402,7.787783,-45.435127,-155.148236,-231.42726499999998,-226.266783,-205.883782,-198.487503,-262.304846,-188.977573,-59.197506999999995,-77.115054,-132.814557,-213.289204,-231.435692,-183.420166,-104.467283,-157.11701000000002,-112.64111499999999,-91.883716,51.896840999999995,-124.519479,-198.203956,-229.742886,-214.55633799999998,-173.608154,-134.291784,-73.177201,-103.731188,-176.480422,-177.365993,-82.819634,-225.819188,-136.36418500000002,-239.70159900000002
1642,513.185,-158.446637,-208.38651399999998,-213.241645,-237.93364900000003,-258.27621,-227.20895099999998,-203.56509499999999,-208.47434199999998,-200.552891,-244.23903399999998,-255.12453100000002,-220.071208,-183.832519,-174.132662,-155.285026,-193.074353,-196.47853700000002,-251.84043599999998,-239.42517,-181.897681,-211.67479900000004,-212.176756,-119.979293,-44.327295,-75.086076,-163.884569,-241.35071000000002,-238.87458999999998,-215.704844,-174.397379,-248.241822,-192.946539,-88.830474,-89.822591,-129.807822,-224.103162,-239.724858,-154.351537,-87.92545799999999,-178.378277,-131.502321,-129.351774,-6.773111999999999,-106.882024,-216.91498700000002,-240.459564,-214.011827,-187.280008,-155.42621100000002,-102.01344,-137.900598,-195.7074,-195.757762,-110.315799,-189.567816,-159.724118,-291.330037
1643,523.2,-168.17326,-213.48560600000002,-206.12070500000002,-216.916902,-234.49944399999998,-220.6662,-202.546352,-208.613574,-202.428685,-228.48897000000002,-240.250843,-206.908782,-180.90180700000002,-179.433957,-156.346328,-191.587774,-193.54644199999998,-245.388102,-235.232062,-177.183298,-205.797463,-209.22188799999998,-169.376491,-57.633537,-101.1537,-181.504172,-247.843525,-242.010468,-215.897632,-187.532419,-250.05061899999998,-218.271848,-95.545549,-124.05528799999999,-172.698575,-233.390383,-245.048107,-159.28548700000002,-111.126729,-183.951784,-148.04218500000002,-158.956975,5.823819,-125.61764199999999,-240.916946,-251.59029700000002,-223.44784700000002,-191.610457,-151.61502099999998,-114.81148799999998,-157.92774599999998,-211.899619,-212.626051,-170.38036499999998,-241.181689,-184.972523,-321.640262
1644,533.3,-140.242054,-191.14905900000002,-223.186735,-232.231538,-259.209379,-237.463742,-215.25359,-216.087336,-193.159615,-247.195317,-256.9965,-215.229269,-176.452405,-196.191416,-161.786204,-199.811554,-209.620481,-229.79799599999998,-255.14879399999998,-191.700097,-210.945962,-224.143552,-137.90162,-77.93077,-106.85708100000001,-187.140097,-251.08399300000002,-259.915233,-229.84772400000003,-194.75925900000001,-238.291217,-215.53394900000004,-93.607086,-133.074402,-162.654954,-240.12632299999999,-253.410733,-161.782142,-109.72300200000001,-198.379516,-155.038799,-166.305781,-55.576467,-101.626661,-242.913377,-254.905079,-226.032962,-198.320028,-165.992682,-136.486268,-169.546775,-204.54861699999998,-213.027202,-158.71260700000002,-179.667375,-183.126055,-287.402037
1645,550.22,-224.237296,-272.873815,-224.716682,-226.61637799999997,-243.055715,-238.959564,-216.287332,-219.088103,-207.64299,-230.70125499999997,-255.28733300000002,-200.371444,-162.762578,-206.386227,-184.825205,-195.187947,-211.177037,-215.57768399999998,-245.716927,-187.748277,-207.41433899999998,-229.890937,-207.88581000000002,-114.41843100000001,-139.65379199999998,-188.05830500000002,-252.24655499999997,-278.640559,-231.934529,-201.49353100000002,-236.226701,-212.065377,-120.245833,-152.61559499999998,-175.95321,-245.382667,-250.15461000000002,-216.922667,-139.06978600000002,-210.39816299999998,-182.27882,-195.60049899999999,-141.151925,-144.627176,-262.336671,-259.85368,-234.773113,-210.659918,-189.489797,-152.48306200000002,-187.108193,-216.245881,-215.341436,-181.180322,-236.069714,-191.265901,-230.956666
1646,560.405,-162.37264,-215.913475,-195.614948,-196.240647,-203.720339,-206.718863,-181.349612,-173.102305,-174.181507,-186.124057,-209.909484,-173.69103,-140.434065,-168.29071499999998,-151.602872,-157.52141699999999,-165.675219,-169.103297,-193.736777,-148.74495100000001,-168.535488,-201.84265200000002,-166.701676,-95.058476,-102.282131,-131.323198,-190.44218899999998,-220.623202,-186.79324499999998,-164.884641,-202.895172,-176.522943,-96.519343,-116.84971200000001,-123.808126,-189.074121,-194.73391999999998,-200.32719699999998,-118.729455,-175.542972,-144.31209199999998,-172.242757,-76.482159,-74.22328,-203.22286599999998,-209.766382,-191.77629199999998,-176.432414,-191.146397,-118.229867,-159.268643,-157.279822,-172.6194,-143.28333500000002,-159.897202,-157.80967900000002,-239.599883
1647,570.32,-200.13572299999998,-247.15804,-200.990575,-203.231248,-215.43616600000001,-225.461448,-195.69983200000001,-195.799038,-209.053831,-203.189207,-231.374042,-186.290324,-133.8482,-197.127359,-180.09317099999998,-167.983964,-185.99629299999998,-182.134834,-219.79273500000002,-153.182002,-188.32118,-219.00095699999997,-206.831491,-127.623102,-125.034327,-165.9069,-211.01214900000002,-233.101488,-199.158413,-193.31172800000002,-208.41786499999998,-195.715141,-126.280257,-153.36930800000002,-167.848189,-207.937971,-203.743321,-223.718615,-136.868967,-179.04771100000002,-160.038622,-185.902793,-164.965553,-105.555996,-232.34524,-227.74822999999998,-200.056994,-188.906553,-209.91640299999997,-147.838046,-170.336604,-187.028803,-199.647219,-214.78331699999998,-223.927336,-186.452571,-196.365892
1648,580.32,-112.34698200000001,-141.400573,-148.572563,-166.817359,-169.119181,-166.62226,-151.974779,-142.758531,-154.228028,-157.18523000000002,-190.386005,-155.510626,-83.204621,-122.890474,-122.80093899999999,-121.347178,-134.955197,-132.86014,-164.9876,-112.35384599999999,-143.305114,-183.45549,-136.848683,-98.261973,-75.833063,-105.28095,-158.39350100000001,-186.001528,-159.300943,-147.45048899999998,-180.52727099999998,-151.516933,-90.985006,-101.772823,-96.025873,-158.72781799999998,-161.053515,-172.468776,-115.551768,-145.421165,-126.154404,-144.242207,-189.181243,-66.592395,-177.402431,-182.285779,-154.64215,-145.351089,-192.700704,-107.125224,-125.276172,-132.898179,-145.94489099999998,-56.975464,-77.378376,-124.00011699999999,-154.407576
1649,590.385,-271.473479,-275.47616899999997,-211.17460099999997,-209.743367,-226.10386400000002,-221.734271,-203.061303,-192.842558,-232.908699,-197.087348,-235.23205699999997,-192.36813999999998,-181.625719,-210.57377000000002,-178.86366,-171.784314,-182.170807,-164.743013,-214.311851,-172.491269,-171.04462900000001,-224.94572999999997,-281.248161,-163.749804,-139.58606799999998,-168.130641,-196.57991,-212.786435,-188.311818,-166.440102,-182.981759,-187.599965,-141.64898,-155.153555,-150.785782,-180.601217,-171.92934,-187.703834,-142.35030600000002,-164.61272,-168.440271,-189.740351,-212.71121000000002,-133.032535,-219.450564,-203.059029,-154.230177,-165.522616,-214.577422,-158.521864,-168.55111399999998,-158.730582,-167.03474599999998,-207.431259,-231.08876899999998,-174.254062,-151.337218
1650,607.185,-127.453127,-133.303744,-149.10556699999998,-149.864215,-161.393891,-166.00218700000002,-156.376157,-158.166534,-172.855152,-135.173839,-165.723371,-146.210638,-152.000146,-138.53231100000002,-151.362854,-129.30441499999998,-124.327579,-92.528676,-155.633581,-140.645264,-124.876888,-181.175556,-193.02783200000002,-152.355726,-115.570044,-132.190802,-145.785061,-184.316259,-170.1008,-150.415505,-155.90081999999998,-159.495768,-118.345672,-127.470662,-109.64809699999999,-139.23021200000002,-140.835409,-170.238665,-119.11713300000001,-147.06909199999998,-148.835272,-163.22514099999998,-227.32293900000002,-76.186683,-187.378021,-186.295723,-142.565225,-156.00411599999998,-194.617467,-140.19143300000002,-144.32107299999998,-128.30390400000002,-167.81686000000002,-149.137329,-83.04519300000001,-150.575231,-165.088077
1651,618.97,-225.5558,-210.38258399999998,-139.924395,-149.8207,-156.407947,-153.103136,-147.56266000000002,-164.936056,-192.162116,-128.746502,-161.252271,-150.16270500000002,-181.363359,-153.656219,-156.933239,-129.632425,-127.91335500000001,-94.952596,-157.921572,-160.689983,-127.160753,-199.79973600000002,-287.93344,-186.231996,-145.356235,-145.691622,-149.27006799999998,-183.324007,-166.104191,-159.923823,-159.042678,-188.252802,-169.34115400000002,-153.394413,-184.692165,-142.172167,-136.037076,-208.678901,-131.666598,-152.048232,-164.080632,-187.113516,-255.715408,-105.334902,-219.15393500000002,-184.273957,-147.816778,-157.75220900000002,-208.127575,-152.395306,-149.690627,-141.770985,-164.91413500000002,-135.664196,-183.516582,-154.418396,-120.871674
1652,629.02,-160.566376,-143.953904,-150.983522,-147.771302,-154.952524,-170.78876499999998,-165.089997,-177.749279,-177.430048,-122.850618,-145.477354,-145.124062,-166.73391999999998,-154.075752,-176.815,-125.42825500000001,-125.25268799999999,-88.054964,-140.801853,-158.37496299999998,-116.623397,-197.52101000000002,-241.99029500000003,-199.275139,-137.522479,-137.802469,-119.42875500000001,-165.477086,-147.98834,-152.768931,-150.68913500000002,-179.721657,-174.407775,-149.335426,-154.206487,-115.70765300000001,-108.003576,-195.775495,-140.632071,-135.53755900000002,-156.05851299999998,-182.33601000000002,-280.897653,-44.097772,-201.943082,-165.754129,-133.550877,-146.21206899999999,-167.392148,-168.77524,-139.031993,-111.54495700000001,-151.617311,-169.654538,-69.103584,-149.182618,-121.104078
1653,639.02,-195.44447399999999,-187.00628500000002,-113.85292,-135.568905,-142.630618,-151.40915800000002,-138.494707,-163.428502,-174.916483,-113.283084,-136.528097,-135.133961,-162.392189,-150.24296,-166.411532,-104.684263,-107.52145700000001,-88.53089200000001,-138.443351,-156.99293400000002,-111.452611,-190.42611000000002,-299.509834,-207.85111,-143.99630200000001,-121.317052,-111.754299,-164.442221,-141.868198,-138.759568,-135.43745900000002,-164.858002,-157.446097,-151.839522,-182.303375,-103.908174,-96.228226,-164.391849,-138.89453899999998,-129.550112,-146.325424,-176.20821899999999,-256.233505,-58.559397,-195.141386,-159.982175,-115.778254,-134.104976,-163.27125700000002,-154.364458,-130.96625500000002,-98.920202,-129.874492,-198.949636,-128.337796,-135.89680800000002,-109.35900900000001
1654,649.14,-236.773833,-202.17743000000002,-124.061826,-134.798344,-136.436096,-154.081425,-150.565058,-185.299573,-197.29243,-106.78853500000001,-122.34315,-130.98851100000002,-164.971119,-155.710405,-165.35503899999998,-113.86124,-108.067383,-90.713374,-134.174622,-169.43590700000001,-102.234122,-184.89414299999999,-286.355756,-219.453113,-127.346395,-127.21642,-114.328092,-165.933728,-143.646823,-147.201962,-144.82210700000002,-175.110484,-187.852776,-155.90363200000002,-184.878981,-104.275225,-99.259879,-184.08276,-167.94656,-136.102728,-167.693174,-210.88728199999997,-308.529477,-52.669686999999996,-203.73651999999998,-168.05705600000002,-124.94828500000001,-149.989728,-172.702031,-185.710746,-138.282551,-100.866675,-136.577139,-213.949009,-187.75426399999998,-138.91120700000002,-213.18986600000002
1655,663.92,-138.246331,-126.223375,-90.918945,-104.195689,-110.572515,-140.467421,-125.62978700000001,-156.449137,-147.527998,-70.74124300000001,-75.794976,-117.11178899999999,-140.566182,-143.864351,-163.50758000000002,-91.97457299999999,-75.436965,-48.121665,-95.01589399999999,-141.763236,-81.974076,-173.18117,-225.271298,-248.918308,-135.69908600000002,-107.959875,-89.29447900000001,-133.70873400000002,-125.097086,-116.895578,-128.348704,-170.881689,-195.147926,-158.758308,-177.8021,-83.60564000000001,-68.279511,-152.53940500000002,-162.865239,-123.500377,-173.575997,-221.236095,-326.529491,-31.99502,-186.860862,-149.809845,-112.24219599999999,-128.032344,-145.43439899999998,-191.979362,-140.383972,-84.685474,-118.15885,-213.32132599999997,-121.409356,-114.143157,-212.80085899999997
1656,676.405,-161.64908,-129.878166,-127.23988899999999,-125.84504299999999,-122.36088400000001,-151.209544,-161.965428,-191.772268,-162.48324,-93.212777,-87.589804,-134.24526200000003,-144.631854,-153.924648,-178.04583200000002,-115.459369,-99.390739,-84.026111,-123.33400900000001,-163.741668,-89.421869,-197.161522,-202.079735,-281.992411,-178.629557,-132.302302,-110.47318700000001,-143.628076,-146.779595,-135.640219,-134.561897,-174.88421100000002,-209.03388999999999,-198.990804,-191.047541,-109.573646,-89.368415,-174.354148,-186.809978,-149.16636,-194.54523500000002,-224.916038,-342.734839,-49.58378,-221.531339,-179.161002,-134.74168600000002,-152.782553,-166.66536200000002,-239.58445899999998,-178.383533,-116.68463700000001,-157.365486,-219.67431200000001,-128.954298,-156.493315,-85.215651
1657,688.325,-219.04849700000003,-197.960104,-157.201663,-172.192165,-182.249608,-216.14812,-197.38134499999998,-206.900293,-214.51699900000003,-145.00568700000002,-142.579388,-201.279387,-208.91922399999999,-239.37496800000002,-247.94576099999998,-165.624504,-147.90391599999998,-129.407056,-173.448158,-228.053483,-165.649897,-286.908186,-288.60585499999996,-400.116535,-244.729948,-191.12908000000002,-168.211958,-200.352026,-223.998392,-201.711522,-199.70516999999998,-262.286275,-316.784861,-274.855051,-242.96984300000003,-169.38351699999998,-158.076418,-276.273388,-290.231106,-232.342627,-287.060821,-301.798764,-428.778767,-105.769826,-287.742557,-250.41305400000002,-209.37153600000002,-234.49462000000003,-161.679814,-333.47791800000005,-261.78402,-175.766584,-228.66932799999998,-318.557438,-208.153289,-242.724118,-30.385895
1658,698.305,-156.78646,-122.468267,-129.284333,-131.184043,-135.20301899999998,-162.349279,-159.7588,-181.213804,-168.708939,-106.68864099999999,-100.88948,-145.381194,-148.423343,-192.93403500000002,-189.49322800000002,-133.452406,-119.80497700000001,-95.243595,-136.094167,-206.697485,-124.74325800000001,-244.083398,-226.357943,-362.260246,-225.263673,-180.245513,-138.045095,-180.348051,-178.047305,-171.924437,-155.760186,-205.73942399999999,-280.623973,-272.535298,-219.117944,-137.54653100000002,-118.83225700000001,-228.135127,-264.614122,-188.061832,-252.081996,-274.760999,-441.939525,-66.84206,-263.562698,-221.69220099999998,-180.273556,-195.399116,-131.779112,-301.208303,-216.70903700000002,-144.952066,-200.37559,-276.268168,-162.644489,-219.596794,-47.159162
